what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318632380905
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318632462503
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318632472251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318632473941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318632483255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318632483273
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318632483273
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318632486578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318632841389
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318632853359
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318632860459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634322440
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634328251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634345457
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318634345469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634349153
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634362881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634376579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634381510
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634410831
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318634410837
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318634410837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318634412794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635294385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635301634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635348027
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318635350232
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318635353866
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318635354090
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318635418839
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318635426881
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318635434642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635436573
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635444360
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318635444374
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1318635444374
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635445938
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635506021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635509009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635673556
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318635675856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635683938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318635694001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318677326440
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318677327424
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318677331972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318678019212
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318678020953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318678022846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318678025107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318678669323
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318678670626
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318678671695
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318678671871
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318678704479
