what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1319017860303
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319017864173
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319017868343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319017873334
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319017883409
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1319017953522
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319017957570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319017960185
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319017965147
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319017987725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319017999729
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319018008622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1319018009927
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018012786
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018014967
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319018019740
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319018033352
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319018034587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319018041933
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1319018042773
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018047179
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018049290
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319018054636
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018071279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018274387
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319018280574
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319018294267
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018297744
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018298626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018306423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018318395
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319018318424
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018332827
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018336084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018339737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018426746
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319018430635
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018432616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319018509309
