what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436006660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436011859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1318436011866
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436016381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436018251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436021959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436022950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1318436022955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436024860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436029070
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436036090
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436037815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436042403
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436043736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1318436043741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436046901
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436049094
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436144519
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436145918
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318436145949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436152496
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318436159249
